,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.9265008434618186,-0.946033888733815,-0.8456759893373088,-0.5673196967819434,-0.9690294841488276,0.5616010958987875,-0.9320151812991003,0.9738483069208718,0.9985758170639613,0.9999651335893495,1.0,-0.4157000925230248,0.9958504784658768,0.8827201985732333,,0.9870409034186188,0.9854216479694167,0.9966396476657289,0.9990107750426513,0.05550723667262583,-0.8375757131400988,0.22309052547842884
EDUL,0.2901486671421407,0.34347788897139725,0.18757135667699973,0.26108741247392825,0.4726414516931749,-0.45298689972505635,0.03836383046975849,-0.42707328689464974,-0.3892751100385574,-0.415618772560163,-0.4157000925230248,1.0,-0.3827600359517432,0.1222913207801446,,-0.27887209053360756,-0.4427223585463784,-0.4143012938786251,-0.3973219738018593,0.5169774192195269,0.03338513283407112,-0.08237048285782399
UGA,-0.9621089174059859,-0.9819796991291054,-0.9305256257841719,-0.2044277591808508,-0.9673908844153919,0.7067907493190815,-0.9225924407658189,0.9932813448240465,0.99463229087691,0.9956872201388456,0.9958504784658768,-0.3827600359517432,1.0,0.9026104267882811,,0.9815671607822544,0.9665907574318329,0.9945780030542769,0.9978287836754798,-0.06994382375875934,-0.7872170386249533,0.13240782090861844
TAAA,-0.9029394505560134,-0.9051174022470697,-0.8642310700606788,-0.2330308554460482,-0.8570834199840605,0.46155407790706393,-0.9634751425249368,0.8638558580996941,0.901510225387921,0.8841182286319814,0.8827201985732333,0.1222913207801446,0.9026104267882811,1.0,,0.8819038416105425,0.871657272946847,0.8847601358082281,0.8984107155767428,0.0833566907327625,-0.8471055492809424,0.13025774981201554
FEC,,,,,,,,,,,,,,,,,,,,,,
NGC,-0.9751041565334158,-0.9786953388119694,-0.9337800799554765,-0.09971117585961954,-0.9078776513631159,0.8737493704892602,-0.9097673478012792,0.9784950918942813,0.9900367845538446,0.9874559673566939,0.9870409034186188,-0.27887209053360756,0.9815671607822544,0.8819038416105425,,1.0,0.9633880896029693,0.9878678434720751,0.989164692997221,0.18500712427940147,-0.6711034639842648,0.7882853375024851
EC,-0.9073641861852711,-0.9245205487743919,-0.784563610964531,-0.6788390300505371,-0.9617048135524864,0.49564636821400787,-0.9202299928120106,0.9389331510277086,0.9865793622085193,0.9855411468997546,0.9854216479694167,-0.4427223585463784,0.9665907574318329,0.871657272946847,,0.9633880896029693,1.0,0.9859925061374326,0.978913557995384,0.008361183384907085,-0.8449693933667667,0.25665064739541105
TSI,-0.9029284159931458,-0.9215262015274732,-0.8109586783403687,-0.5950837496777768,-0.9595049976524126,0.5090881892409082,-0.9252762426696545,0.9545454536085736,0.9946420235227579,0.9963433314943526,0.9966396476657289,-0.4143012938786251,0.9945780030542769,0.8847601358082281,,0.9878678434720751,0.9859925061374326,1.0,0.9982873253226013,0.06359372726483863,-0.8321513747810397,0.20664781132734525
CVO,-0.9699719150184798,-0.9835909965387639,-0.9170696264449241,-0.24592260591614984,-0.960505756128026,0.7071272231922581,-0.9164203403909232,0.9941439202729345,0.9984542592930523,0.9991273269012128,0.9990107750426513,-0.3973219738018593,0.9978287836754798,0.8984107155767428,,0.989164692997221,0.978913557995384,0.9982873253226013,1.0,-0.1162143968433347,-0.7931975614983365,0.12502613696621984
RAAT,-0.049639465634254434,-0.08581779132683148,-0.31983092566590776,0.35191531278886307,-0.1317873915093583,0.05623496074439172,-0.28715976655654907,0.041334060685495465,0.036631665085155495,0.04993360286855783,0.05550723667262583,0.5169774192195269,-0.06994382375875934,0.0833566907327625,,0.18500712427940147,0.008361183384907085,0.06359372726483863,-0.1162143968433347,1.0,0.14882680983701355,0.6585151570264572
RAAP,0.7464498631373863,0.7720430095621396,0.6187612970101558,0.7084308103494849,0.7959908179526731,-0.3292488076261299,0.7827396447561714,-0.7853717737862356,-0.863994664431623,-0.8402324447857604,-0.8375757131400988,0.03338513283407112,-0.7872170386249533,-0.8471055492809424,,-0.6711034639842648,-0.8449693933667667,-0.8321513747810397,-0.7931975614983365,0.14882680983701355,1.0,0.1151987800661557
RAAWS,-0.31780099028769954,-0.3325071164651389,-0.44920182858638413,0.052850135891086364,-0.32510521243849155,0.3809503931759612,-0.38567221208372077,0.24339351962951014,0.19798299660170765,0.21867728840864784,0.22309052547842884,-0.08237048285782399,0.13240782090861844,0.13025774981201554,,0.7882853375024851,0.25665064739541105,0.20664781132734525,0.12502613696621984,0.6585151570264572,0.1151987800661557,1.0
