,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.9334702126099845,-0.9105274418109726,-0.910255805069074,-0.7331305730381399,-0.9412280461548077,0.534127028248745,-0.6242948622075033,0.9819538937949357,0.9965934922981414,0.9997729154325784,1.0,-0.3942081904509895,0.968058623694066,-0.03029094193945139,0.9063193086956749,0.9908186596660122,0.9830269139501705,0.9945700599108328,0.9948762553015902,0.7666100515880738,-0.7520507073840597,0.3376416285658887
EDUL,0.104949896492827,0.10437001250665756,0.10803768831336918,-0.28069295599128247,0.19085892578863445,-0.47367881909119636,-0.3038685961108126,-0.4020388190233507,-0.38598779241132314,-0.3943903430834712,-0.3942081904509895,1.0,-0.3319039162369222,0.7793584590738689,-0.5182633909649452,-0.4419004569241946,-0.44769134023512097,-0.37488309953179716,-0.4101603436487599,0.590033098864825,0.5444477889788196,0.3000197755437153
UGA,-0.9576252312928869,-0.950563976686323,-0.8998344534312807,-0.7853609892417093,-0.9645580667120481,0.1802006687121134,-0.7236468417146872,0.9692966147962323,0.9867005603100139,0.9731193687183024,0.968058623694066,-0.3319039162369222,1.0,-0.008442344747916011,0.838038085845096,0.9588123628233026,0.9828249876100353,0.9667249250338934,0.9850540112786534,0.6478346949940554,-0.7031195554052255,0.40943655385719036
TAAA,-0.24400945613373057,-0.24288197089098265,-0.32332625526824277,-0.15211629565808504,-0.1560943629239175,-0.6241133248277327,-0.47193059616526256,-0.010906368322732476,-0.039089632973128785,-0.03614315680756785,-0.03029094193945139,0.7793584590738689,-0.008442344747916011,1.0,-0.20019485355482391,0.002260310477698773,-0.1209743543615906,-0.03597857702360813,-0.0546798524477072,0.5388227679347848,0.39029917203015624,0.1027055082037362
FEC,-0.7084950966347324,-0.7380082080492343,-0.7429405590482056,-0.2541136541040678,-0.8074450697214716,0.520968629033347,-0.1597604305631453,0.9125509365230462,0.8875409405057827,0.9054482062635304,0.9063193086956749,-0.5182633909649452,0.838038085845096,-0.20019485355482391,1.0,0.885275214470219,0.9046556747308354,0.9159379386577899,0.9034984925898486,0.18280069570992702,-0.5339432597707677,-0.8126353562239776
NGC,-0.9001135432850648,-0.8805237027565873,-0.9201050661038166,-0.3101595464795193,-0.888411803377222,0.4527922387191491,-0.36944275749688676,0.9939455533924031,0.9867738165303218,0.9893885360947305,0.9908186596660122,-0.4419004569241946,0.9588123628233026,0.002260310477698773,0.885275214470219,1.0,0.9734584510999669,0.9802415840983806,0.9883241361712269,0.40669552736639525,-0.3393557358162751,-0.5505696771677777
EC,-0.907310539730926,-0.8732787836768288,-0.8353280470571048,-0.7707755396388541,-0.9101063134219765,0.5776895931621823,-0.601589967023051,0.9369486419667823,0.9865531422046873,0.9831130370465425,0.9830269139501705,-0.44769134023512097,0.9828249876100353,-0.1209743543615906,0.9046556747308354,0.9734584510999669,1.0,0.9928903577758004,0.9968451123319071,0.7930955584921523,-0.8176011483388193,0.39164753758210824
TSI,-0.9166413833062398,-0.8883049936410572,-0.8778233878359724,-0.7408002656536269,-0.9272010933429233,0.564626988613111,-0.6037624085741026,0.9583482076371628,0.9907417649256276,0.9935180549864516,0.9945700599108328,-0.37488309953179716,0.9667249250338934,-0.03597857702360813,0.9159379386577899,0.9802415840983806,0.9928903577758004,1.0,0.992662050057506,0.7897945288980035,-0.7611192457911531,0.3223647988493089
CVO,-0.9289038367197313,-0.9206246193044662,-0.9146489281389456,-0.6789174359147256,-0.941277975309291,0.28037629011077164,-0.6283919008934509,0.9945376501760022,0.9994981615064561,0.9969318269979572,0.9948762553015902,-0.4101603436487599,0.9850540112786534,-0.0546798524477072,0.9034984925898486,0.9883241361712269,0.9968451123319071,0.992662050057506,1.0,0.607487183576196,-0.6827010713998225,0.32055615074162574
RAAT,-0.8020035562784394,-0.7521818515560966,-0.7389801573802806,-0.7368052520450398,-0.7346265655655844,0.36916257073421777,-0.6317625126544743,0.6986912943400644,0.7830129714014904,0.7667970511098933,0.7666100515880738,0.590033098864825,0.6478346949940554,0.5388227679347848,0.18280069570992702,0.40669552736639525,0.7930955584921523,0.7897945288980035,0.607487183576196,1.0,-0.650119509320433,0.4723116866710193
RAAP,0.7170905386710548,0.6926690430761108,0.540994773840343,0.780645907978595,0.6948734215037086,-0.4822889815214372,0.4966191581959236,-0.7173720270030041,-0.790796067133748,-0.7610159364364587,-0.7520507073840597,0.5444477889788196,-0.7031195554052255,0.39029917203015624,-0.5339432597707677,-0.3393557358162751,-0.8176011483388193,-0.7611192457911531,-0.6827010713998225,-0.650119509320433,1.0,-0.6803586317526144
RAAWS,-0.5481192980205258,-0.5364628952751798,-0.350939507312418,-0.6865416748744902,-0.43117924763448484,-0.20792475687860462,-0.6778408806410673,0.34932530602196327,0.40300078289967317,0.3501979982200261,0.3376416285658887,0.3000197755437153,0.40943655385719036,0.1027055082037362,-0.8126353562239776,-0.5505696771677777,0.39164753758210824,0.3223647988493089,0.32055615074162574,0.4723116866710193,-0.6803586317526144,1.0
