,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.9032027427061323,-0.8804834202749056,-0.7935807619447343,-0.8002231849747867,-0.9579935988869795,0.6293965284550078,-0.8502222334297941,0.011080074651273475,0.9946032251480422,0.9988959969332818,1.0,-0.410296213601626,0.9312878779256302,0.5910752273845106,0.3189571057360634,0.9734463521974843,0.9929308252214678,0.9502535912547152,0.9764063753464121,0.8379830709622783,-0.6844373861874332,0.023746683854535145
EDUL,0.22569884464642898,0.1838701288265801,0.07862472433586111,-0.1619094712170291,0.4079424498666919,0.02566063928146173,0.17676170538406474,-0.36867585436089095,-0.381953002764878,-0.4112596361708125,-0.410296213601626,1.0,-0.3233010467778926,-0.2189840515667852,-0.19408262546342725,-0.40062615423128317,-0.44235624799160433,-0.41390968544757506,-0.39899289281036027,-0.5334032766580518,0.001954359122808407,-0.6005838331988732
UGA,-0.8945984501707064,-0.8819251825180356,-0.7877574524308191,-0.8258029768368604,-0.9528368789463791,0.6277748692770714,-0.8563348476042643,-0.1816751052884658,0.9513849605673883,0.9195806847402092,0.9312878779256302,-0.3233010467778926,1.0,0.33046937413752825,0.2897278152468105,0.9663195086586526,0.9308403983003471,0.7459740928743942,0.9822052598928694,0.4960157282884842,-0.6359040836513716,-0.028084856543327735
TAAA,-0.4127463021233917,-0.39482129272034466,-0.4696471765382914,-0.22733149231599448,-0.34655998586208714,0.7126204167149306,-0.3060746132623504,0.6800961058161237,0.5632045890098992,0.6099916319378985,0.5910752273845106,-0.2189840515667852,0.33046937413752825,1.0,0.6710153525466351,0.8168547602950899,0.5625206403495754,0.7600598168361254,0.457092800129125,0.611496995132798,-0.3333648807126808,0.24575508748641348
FEC,-0.05391459883042358,-0.0026207142586345783,-0.05912885694737578,0.05046805444317057,-0.21281848810267115,0.5495597515756246,0.10319382584340975,0.19158504146231004,0.3529849983665906,0.3175831486151934,0.3189571057360634,-0.19408262546342725,0.2897278152468105,0.6710153525466351,1.0,0.3276405400092145,0.3588335224557301,0.31755600686747915,0.31415891293674325,0.042211953503860034,-0.6548310301011568,-0.3287394570756051
NGC,-0.7736366625062331,-0.7402338250305538,-0.6670107952694833,-0.5777663289977643,-0.9405731086236951,0.6750786953571911,-0.6799362395344187,0.8347178986019332,0.9531308814038072,0.9721373742357239,0.9734463521974843,-0.40062615423128317,0.9663195086586526,0.8168547602950899,0.3276405400092145,1.0,0.9901621044540937,0.9812235124187095,0.9462904033345974,0.8238560848046164,-0.6112740085450109,0.4381878266576991
EC,-0.8546682773136275,-0.8268237068117305,-0.7231903932751064,-0.7589906209961694,-0.9558251564945339,0.5761915131308543,-0.7961486757222045,-0.044968985910004214,0.981017689783901,0.988046338305482,0.9929308252214678,-0.44235624799160433,0.9308403983003471,0.5625206403495754,0.3588335224557301,0.9901621044540937,1.0,0.9340983446331401,0.9657651403441954,0.8158566023799323,-0.7360413835298188,-0.037049692237630806
TSI,-0.8383321622451497,-0.8100260659391258,-0.7679892207883972,-0.6959740172277153,-0.8780592593618592,0.6882546788143965,-0.7707112958705467,0.3062356955339289,0.9327903254260312,0.9599170318407106,0.9502535912547152,-0.41390968544757506,0.7459740928743942,0.7600598168361254,0.31755600686747915,0.9812235124187095,0.9340983446331401,1.0,0.8403523807804317,0.9100771091585709,-0.5980566138707613,0.23193565170294297
CVO,-0.9332797183183443,-0.9162626863492807,-0.8442258510846532,-0.8195417292411766,-0.9601176352356744,0.7010058095769117,-0.8854934500989847,-0.009480842218874384,0.9895875307028412,0.9700303746854566,0.9764063753464121,-0.39899289281036027,0.9822052598928694,0.457092800129125,0.31415891293674325,0.9462904033345974,0.9657651403441954,0.8403523807804317,1.0,0.6356593248742386,-0.5764269748050466,0.12192459492969406
RAAT,-0.781979273731821,-0.7574461308770625,-0.7342772396445868,-0.6299293352824824,-0.7465834370217019,0.5355961069926369,-0.7476829303609976,0.43515931584431994,0.8070338134422125,0.845122879209059,0.8379830709622783,-0.5334032766580518,0.4960157282884842,0.611496995132798,0.042211953503860034,0.8238560848046164,0.8158566023799323,0.9100771091585709,0.6356593248742386,1.0,-0.28187458464112247,0.4860792259053277
RAAP,0.43537664396553416,0.393669697385581,0.2904323565248964,0.45381059215379316,0.7181336550520949,-0.4682377635204851,0.3378734487881991,0.3395582968593188,-0.684260593290243,-0.6741682534860676,-0.6844373861874332,0.001954359122808407,-0.6359040836513716,-0.3333648807126808,-0.6548310301011568,-0.6112740085450109,-0.7360413835298188,-0.5980566138707613,-0.5764269748050466,-0.28187458464112247,1.0,0.5294231686062743
RAAWS,-0.17918237178070417,-0.17194301805542744,-0.27119498634357675,-0.012733720806011458,-0.013953691780072473,0.13577093225143907,-0.20271330422506612,0.769632268443459,0.009279409745799211,0.054592059453764975,0.023746683854535145,-0.6005838331988732,-0.028084856543327735,0.24575508748641348,-0.3287394570756051,0.4381878266576991,-0.037049692237630806,0.23193565170294297,0.12192459492969406,0.4860792259053277,0.5294231686062743,1.0
