,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.8800255990076395,-0.9049656605394362,-0.9379480202914517,-0.8907699062608682,-0.8978341900551426,-0.5616881617332573,-0.9167975279933984,-0.9807686835829141,0.9792196560357623,0.9999047088173704,1.0,-0.3917357553788984,0.7048589843782429,-0.502962535157848,0.9436982269162928,0.3534371924732166,0.9931941595040291,0.8742987883373387,0.9652075621453347,-0.14651913997335972,-0.6879818911311324,-0.32587712095488297
EDUL,0.5269868191214769,0.4311271358839759,0.43733317282054407,0.3078517873435152,0.4132520721395913,-0.49882436549609493,0.5156381106656838,0.3434778775670212,-0.38033628784037915,-0.3905337105457041,-0.3917357553788984,1.0,0.19186231129400222,0.5326074201484213,-0.37876367539098704,-0.43798879181003475,-0.4902149573859024,-0.28244840988457187,-0.41588852615868227,0.9329907213957852,-0.45609777158536235,-0.9921296145972534
UGA,-0.4515736055254184,-0.5216835381349839,-0.6016017002915909,-0.560702197154684,-0.5129029698723775,-0.4449749286155749,-0.5113851863676249,-0.7333489746841065,0.6737178582220328,0.6986795347184692,0.7048589843782429,0.19186231129400222,1.0,-0.12577077361518663,0.7197108570563019,0.46069770771621027,0.6909317353949926,0.62273889735411,0.6899704653001068,0.10521349820285371,-0.7387884533582169,-0.5190143632765112
TAAA,0.7965786140312336,0.7557514491544184,0.6920439773573249,0.682191452284418,0.7205822699821098,-0.5575463217143128,0.6357052302935597,0.6262166731603472,-0.657516769003793,-0.493545125211722,-0.502962535157848,0.5326074201484213,-0.12577077361518663,1.0,-0.28400998352754014,0.39047738657680375,-0.47700288243263056,0.12729203713216472,-0.6801566927361297,0.5370362391662438,-0.3623939997697841,-0.361074877145523
FEC,-0.6653577189576453,-0.659569701225662,-0.8109003682631792,-0.7334533695502948,-0.7533941787544408,-0.3105151853357641,-0.7142330361024104,-0.8267970608611694,0.847809795363338,0.9466294989492638,0.9436982269162928,-0.37876367539098704,0.7197108570563019,-0.28400998352754014,1.0,0.5249444131673936,0.9524473543178682,0.8260219187605718,0.8149073371769603,-0.16798239831794776,-0.3970988226569759,0.27441160728466446
NGC,-0.026899408029192027,0.006627538147741885,-0.12691192927764713,0.021149050163392767,-0.08162598888885553,-0.3633572768548444,-0.19029767719242816,-0.08670948820148808,0.11385033308748516,0.36720442857067853,0.3534371924732166,-0.43798879181003475,0.46069770771621027,0.39047738657680375,0.5249444131673936,1.0,0.45930177081286877,0.8793248702023909,0.08569872606882949,-0.2682764340322341,-0.37829953731467036,0.3903831531501034
EC,-0.885251093085196,-0.9019005474755005,-0.9424770900754987,-0.8900118670249283,-0.9015081345897455,-0.5398185846967922,-0.9285721277851402,-0.9666185909713896,0.970085441200864,0.9938136471490573,0.9931941595040291,-0.4902149573859024,0.6909317353949926,-0.47700288243263056,0.9524473543178682,0.45930177081286877,1.0,0.8711235147991945,0.944482047592911,-0.2224265455337009,-0.6676090353518027,-0.24729741877036246
TSI,-0.5758190312171322,-0.6108824135983216,-0.6641463312143413,-0.5790095843607107,-0.5971492258787516,-0.7423984216706294,-0.6890425755146247,-0.780941753735966,0.7588540501763215,0.8772076482651672,0.8742987883373387,-0.28244840988457187,0.62273889735411,0.12729203713216472,0.8260219187605718,0.8793248702023909,0.8711235147991945,1.0,0.5588383966527609,-0.02645147365485666,-0.8099400195568234,-0.3694402452881619
CVO,-0.944169383742623,-0.9609439207975575,-0.9903671556857749,-0.9669675670925773,-0.9658435580570672,-0.13987603799313456,-0.9257567509174386,-0.9960262208259201,0.9970335020631776,0.9608814169872791,0.9652075621453347,-0.41588852615868227,0.6899704653001068,-0.6801566927361297,0.8149073371769603,0.08569872606882949,0.944482047592911,0.5588383966527609,1.0,-0.28961582228765587,-0.34040493750816114,-0.03773297354086799
RAAT,0.42200191121959235,0.33100710904998204,0.2809120176824981,0.24875933622384613,0.29974239763921146,-0.4014190240567542,0.40830456512203445,0.15193696125423428,-0.18170093069431276,-0.14624434132561295,-0.14651913997335972,0.9329907213957852,0.10521349820285371,0.5370362391662438,-0.16798239831794776,-0.2682764340322341,-0.2224265455337009,-0.02645147365485666,-0.28961582228765587,1.0,-0.33565150855619685,-0.7650233958992455
RAAP,0.3186715620718875,0.39294769317582473,0.46495161951184294,0.4600907309735296,0.3636699310753896,0.9262798649386704,0.47337417407353977,0.6388310118359961,-0.5889845567072648,-0.6877830933745978,-0.6879818911311324,-0.45609777158536235,-0.7387884533582169,-0.3623939997697841,-0.3970988226569759,-0.37829953731467036,-0.6676090353518027,-0.8099400195568234,-0.34040493750816114,-0.33565150855619685,1.0,0.7202084980600484
RAAWS,0.037738364710764076,0.151585187790815,0.16270278318192222,0.2010403191121989,0.10600428613873618,0.6815753303014829,0.10542064800211241,0.36291702079759885,-0.29277178698583056,-0.3214143701054921,-0.32587712095488297,-0.9921296145972534,-0.5190143632765112,-0.361074877145523,0.27441160728466446,0.3903831531501034,-0.24729741877036246,-0.3694402452881619,-0.03773297354086799,-0.7650233958992455,0.7202084980600484,1.0
