,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.9423971737716026,-0.9356033863356449,-0.8115820485817303,-0.727837625708574,-0.9287571093699291,0.6561659951941877,-0.8327343614608619,-0.9410383076737575,0.9852372817093897,0.9987300723638849,1.0,-0.43582626930178536,0.8768784370876039,0.15717814772975347,-0.7743603150978717,0.960561512338623,0.9392527613741541,0.8792304238995067,0.9321253695074309,0.0037404335683641496,0.6899001106892118,-0.5405815425155197
EDUL,0.17410884721088984,0.3681575052251959,0.2065386537129296,-0.5139395311953948,0.1344202436369181,-0.607846715713461,-0.09567931434212783,0.4396558582003686,-0.3955610032577791,-0.4390721085411487,-0.43582626930178536,1.0,-0.44714334219731744,-0.3085948308886096,0.35997892995654873,-0.3158901775211816,-0.31686055082071546,-0.3281655000844604,-0.398700863749286,-0.7818413892412334,-0.696792372137493,-0.23320667697307032
UGA,-0.9107362496381238,-0.9466013649542364,-0.9108514026950238,-0.4387880614755606,-0.8097085187180366,0.9219809973830779,-0.7182855986084686,-0.8489270849955594,0.892055667533917,0.8998973403156308,0.8768784370876039,-0.44714334219731744,1.0,0.2244407162658439,-0.9185409240779575,0.9054946089305516,0.7295575277750711,0.6327833511894563,0.73856919942946,0.4360782443168241,0.7011568085656456,-0.05840001610417093
TAAA,-0.11415738978757306,-0.061808243307901294,-0.17325689176840645,0.139029330524414,-0.03883103031696442,0.38872765464781306,0.17418140726866357,-0.12645971451407254,0.11293322727989828,0.173104882988176,0.15717814772975347,-0.3085948308886096,0.2244407162658439,1.0,-0.6599874031774413,0.7217143904686572,0.07624514826076871,0.053835182850756426,-0.15028159156649706,0.5997916556928986,-0.21910323970924456,0.45483339401849693
FEC,0.8837589836903087,0.9239358983994691,0.9710176346835294,0.40957302316400174,0.771612433984841,-0.7946013344379005,0.7303765024131885,0.5991835014685769,-0.8842716902950314,-0.818444290422366,-0.7743603150978717,0.35997892995654873,-0.9185409240779575,-0.6599874031774413,1.0,-0.8810622839985337,-0.6160359840732834,-0.3296141925793543,-0.6805792612934363,-0.3981847001335716,-0.4543599081064841,-0.46655933150285867
NGC,-0.9788115036373312,-0.9794472653167939,-0.9378717550823379,-0.6146125657153657,-0.9669790613337903,0.8280299845718366,-0.8220212636354768,-0.8398335057313996,0.988209907979926,0.9727464594519769,0.960561512338623,-0.3158901775211816,0.9054946089305516,0.7217143904686572,-0.8810622839985337,1.0,0.9084749581800606,0.6994402337265633,0.9139324052554829,0.3648845342911427,0.4066812167773984,0.17281190753676867
EC,-0.8543603525730779,-0.7961671481418034,-0.6469664216276658,-0.7532514980283331,-0.8394034703276838,0.3706566430258945,-0.8092530078066116,-0.8237267961361074,0.9001055338002864,0.9368922476330944,0.9392527613741541,-0.31686055082071546,0.7295575277750711,0.07624514826076871,-0.6160359840732834,0.9084749581800606,1.0,0.9712664240738703,0.9182359074527269,-0.23262256720697294,0.6358534737931538,-0.568930482920986
TSI,-0.7509670733925392,-0.6868004292690809,-0.4921346485607579,-0.6494601927062671,-0.7190021982465823,0.3011046836125475,-0.6892605961621401,-0.7971004698244427,0.8104996972678885,0.8732184620660266,0.8792304238995067,-0.3281655000844604,0.6327833511894563,0.053835182850756426,-0.3296141925793543,0.6994402337265633,0.9712664240738703,1.0,0.8747544905421597,-0.19757175192468318,0.6559318204892075,-0.5573480730442082
CVO,-0.8293950280956179,-0.8781795192181715,-0.7371974522298922,-0.645785543172055,-0.8781779255341077,0.7394478839052904,-0.7287248707060574,-0.8702019460735727,0.9282896349813315,0.9211401784944079,0.9321253695074309,-0.398700863749286,0.73856919942946,-0.15028159156649706,-0.6805792612934363,0.9139324052554829,0.9182359074527269,0.8747544905421597,1.0,0.16766677647089853,0.48551387792199346,-0.6965697764951524
RAAT,0.11491741421933174,-0.024418595093922104,-0.008003127663816374,0.5662988914187674,0.16319263279048288,0.6626787980778802,0.42047876539887385,-0.16879096224817802,-0.016103094531578203,0.003511431896030147,0.0037404335683641496,-0.7818413892412334,0.4360782443168241,0.5997916556928986,-0.3981847001335716,0.3648845342911427,-0.23262256720697294,-0.19757175192468318,0.16766677647089853,1.0,0.1321358023157623,0.2839109425446678
RAAP,-0.6363943923059009,-0.6957679128071975,-0.5182183876889882,-0.23874476606955466,-0.5438063258854618,0.520135119920734,-0.5589373090739214,-0.737938341243383,0.6579928610925725,0.6964430933126861,0.6899001106892118,-0.696792372137493,0.7011568085656456,-0.21910323970924456,-0.4543599081064841,0.4066812167773984,0.6358534737931538,0.6559318204892075,0.48551387792199346,0.1321358023157623,1.0,-0.16085315225640678
RAAWS,0.4000487381648959,0.41464448031100337,0.24978544166622044,0.5625042039992191,0.5000636738396598,-0.13141175800901708,0.4241594624147147,0.4545555563451866,-0.543442448534082,-0.5185658167484513,-0.5405815425155197,-0.23320667697307032,-0.05840001610417093,0.45483339401849693,-0.46655933150285867,0.17281190753676867,-0.568930482920986,-0.5573480730442082,-0.6965697764951524,0.2839109425446678,-0.16085315225640678,1.0
