,PM2.5,PM10,SO2,NO2,CO,O3,AQI,PR,PCDI,GRDP,PGDP,EDUL,UGA,TAAA,FEC,NGC,EC,TSI,CVO,RAAT,RAAP,RAAWS
PGDP,-0.7942538625193479,-0.8533884064333405,-0.8805684776160789,-0.7118273135321738,-0.7326324349016488,0.3578382273202598,-0.7476780120261758,0.7856707676150516,0.9976901601636325,0.9999786355128454,1.0,-0.40002391137552,0.9741533607857963,-0.7268744913896937,0.49553242248914114,0.996333625570685,0.9451963262240761,0.9939150206869564,0.9919928972592139,0.40492324939403784,-0.9092590128007534,-0.6655906837201762
EDUL,0.24997254816619263,0.028493885020707498,0.1735543668460924,-0.31713869731870076,-0.13834871840827337,-0.3334612163493381,0.07358386543277111,-0.41437753254276716,-0.37499081405602386,-0.39973377313070046,-0.40002391137552,1.0,-0.43050783444230245,0.8257197939526301,-0.40854977440640805,-0.34760903205442256,-0.40221988867287367,-0.3849330729912603,-0.39825266632426826,0.0112448266576891,0.42765100787568655,0.24477464081374087
UGA,-0.8928459315932248,-0.8937166900767172,-0.9461639577011124,-0.7241344975658214,-0.7798203491551794,0.08276374204621535,-0.8346190504923849,0.9926097172220604,0.9878513409005668,0.9742623324883053,0.9741533607857963,-0.43050783444230245,1.0,-0.6658014819721514,0.2542207127833513,0.9469399868579654,0.8308331545016918,0.9447323822482266,0.9942381392016472,0.24462284020002728,-0.82948506318855,-0.7525605372311399
TAAA,0.4928150196539525,0.3375177726360143,0.44562739124466577,-0.00520547687072069,0.09237924919696605,-0.4436301189737799,0.3051799886988755,-0.6990739850764451,-0.6858972710200679,-0.7265756859621242,-0.7268744913896937,0.8257197939526301,-0.6658014819721514,1.0,-0.720455563352607,-0.6087022361556799,-0.7689821993464682,-0.7406776284681803,-0.6898102830670542,-0.262341109491111,0.6488228363980569,0.3712336441596752
FEC,-0.15874013478404692,-0.002677065915203596,-0.05341905405388792,0.22733510143192626,0.1760287000453711,0.6795191252503551,0.0681819457740963,0.34809041072262437,0.4013656329597855,0.4950719272381586,0.49553242248914114,-0.40854977440640805,0.2542207127833513,-0.720455563352607,1.0,0.50000187345578,0.832406590351707,0.6010458680546882,0.35839191888944816,0.4298954441321053,-0.5630991681313062,0.28701469647521777
NGC,-0.8578819542936235,-0.8087344758847973,-0.8820188169986207,-0.5983433075546061,-0.7069698759577263,0.4902033390184602,-0.6829573421172166,0.9714074898926152,0.9908172352805988,0.9963433194082075,0.996333625570685,-0.34760903205442256,0.9469399868579654,-0.6087022361556799,0.50000187345578,1.0,0.8809984758637813,0.99215278100492,0.9789967270902079,0.30251552197737874,-0.8325060665175491,-0.5302023061061771
EC,-0.5972595034996654,-0.690866461348323,-0.7000250045303146,-0.5608982070372563,-0.5287486773169155,0.37845665662695044,-0.5840451219103628,0.6435567206386723,0.9272981687994487,0.9447761445797112,0.9451963262240761,-0.40221988867287367,0.8308331545016918,-0.7689821993464682,0.832406590351707,0.8809984758637813,1.0,0.9650933905222352,0.8690066963938141,0.4895605486257651,-0.9541827124630521,-0.47272944540438716
TSI,-0.7389694061041304,-0.8108171965742942,-0.83075998374784,-0.6770168997584811,-0.685311478152342,0.3966750514858379,-0.6964764918453729,0.7241762828902962,0.9867986956408468,0.9934128274493664,0.9939150206869564,-0.3849330729912603,0.9447323822482266,-0.7406776284681803,0.6010458680546882,0.99215278100492,0.9650933905222352,1.0,0.9724032005384121,0.43779299847998554,-0.9164530294102566,-0.5976553137693036
CVO,-0.8913069162591862,-0.8878853173612851,-0.9363131523171766,-0.7131763937486354,-0.7636610284159749,0.13399891511640882,-0.8196308966103288,0.9975174711894114,0.9983346929812047,0.9920469346081607,0.9919928972592139,-0.39825266632426826,0.9942381392016472,-0.6898102830670542,0.35839191888944816,0.9789967270902079,0.8690066963938141,0.9724032005384121,1.0,0.283662800548117,-0.8405003578488434,-0.7098254864665333
RAAT,0.046859989433702426,-0.0740728977352478,-0.17658553444137945,-0.11961039073197355,-0.07218472643110466,0.7393576836474325,0.13874133985250353,0.24991011199341415,0.38396324539127163,0.40509133279463344,0.40492324939403784,0.0112448266576891,0.24462284020002728,-0.262341109491111,0.4298954441321053,0.30251552197737874,0.4895605486257651,0.43779299847998554,0.283662800548117,1.0,-0.5984113981817748,0.2225544907717798
RAAP,0.5390198816573822,0.6695300366740102,0.7016954066080512,0.5900531002913582,0.5444305533331131,-0.3380069612113973,0.557076894004524,-0.6616158500915411,-0.9017789111516223,-0.9094595930297297,-0.9092590128007534,0.42765100787568655,-0.82948506318855,0.6488228363980569,-0.5630991681313062,-0.8325060665175491,-0.9541827124630521,-0.9164530294102566,-0.8405003578488434,-0.5984113981817748,1.0,0.45187709264922604
RAAWS,0.8429024744878822,0.8244206899506756,0.8458888522202881,0.6719501306639167,0.7693426561027045,0.12153713521550599,0.8241995021993227,-0.7003027276844372,-0.6998441700500428,-0.6663727204340398,-0.6655906837201762,0.24477464081374087,-0.7525605372311399,0.3712336441596752,0.28701469647521777,-0.5302023061061771,-0.47272944540438716,-0.5976553137693036,-0.7098254864665333,0.2225544907717798,0.45187709264922604,1.0
